name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Penny Market Brno, Přístavní","penny-market-brno-pristavni","megalithic monument",49.2276742,16.5233781,"Czech Republic",no,""
"Lidl Kaunas","lidl-kaunas","megalithic monument",54.9094119,23.9289628,"Lithuania",no,""
"Lidl","lidl-1","megalithic monument",48.512407602,9.07097876,"Germany",yes,""
"Tesco Gillingham Kent Extra","tesco-gillingham-kent-extra","megalithic monument",51.3674799,0.583187587,"United Kingdom",yes,""
"Publix #2022","publix-2022","megalithic monument",28.514865863,-81.483543157,"United States",yes,""
"ALDI","aldi","megalithic monument",25.731366951,-80.254296299,"United States",yes,""
"Parkway Plaza Supermarket","parkway-plaza-supermarket","megalithic monument",43.756779,-79.313543,"Canada",yes,""
"MPREIS Landeck","mpreis-landeck","megalithic monument",47.1419,10.5609,"Austria",no,""
"Alimentation La Tchadienne","alimentation-la-tchadienne","megalithic monument",12.118859348,15.035247051,"Chad",no,""
"Pak'nSave Hastings","pak-nsave-hastings","megalithic monument",-39.63673359,176.836652312,"New Zealand",yes,""
"Winn-Dixie","winn-dixie","megalithic monument",33.520026796,-86.728559896,"United States",yes,""
"Togo Mall","togo-mall","megalithic monument",6.189067,1.256347,"Togo",yes,""
"AEON Namie branch","aeon-namie-branch","megalithic monument",37.493473,141.001614,"Japan",yes,""
"Auchan Le Pradet","auchan-le-pradet","megalithic monument",43.108797947,6.031118081,"France",yes,""
"Central Market (Houston)","central-market-houston","megalithic monument",29.74103,-95.443989,"United States",yes,""
"Costco Wholesale Auckland","costco-wholesale-auckland","megalithic monument",-36.810788,174.608363,"New Zealand",yes,""
"Walmart Supercenter, Ketchikan, Alaska","walmart-supercenter-ketchikan-alaska","megalithic monument",55.37589898,-131.720101564,"United States",no,""
"Hastings Woolworths","hastings-woolworths","megalithic monument",-39.638527908,176.842336378,"New Zealand",yes,""
"Walmart Supercenter, Anchorage, Alaska","walmart-supercenter-anchorage-alaska","megalithic monument",61.21194905,-149.743521335,"United States",no,""
"ALDI","aldi-1","megalithic monument",25.780391414,-80.198547965,"United States",yes,""
"Le supermarché de Lily","le-supermarche-de-lily","megalithic monument",12.118692127,15.042311327,"Chad",no,""
"The Crown","the-crown","megalithic monument",51.654251,-0.279513,"United Kingdom",yes,""
"Kindly!","kindly","megalithic monument",50.828867805,-0.135676888,"United Kingdom",no,""
"Walmart Supercenter, Anchorage, Alaska","walmart-supercenter-anchorage-alaska-1","megalithic monument",61.14044173,-149.869909286,"United States",no,""
"Walmart Supercenter, Austintown, Ohio","walmart-supercenter-austintown-ohio","megalithic monument",41.09762,-80.77403,"United States",yes,""
"Costco Wholesale Queens","costco-wholesale-queens","megalithic monument",40.767556848,-73.939234884,"United States",yes,""
"Modern Market Ndjamèna","modern-market-ndjamena","megalithic monument",12.12206,15.03702,"Chad",no,""
"ÆON STYLE Sannou","on-style-sannou","megalithic monument",39.718166666,140.096555555,"Japan",yes,""
"Aldi","aldi-2","megalithic monument",35.164227724,-83.372201945,"United States",yes,""
"Sainsbury's Fleet Superstore","sainsbury-s-fleet-superstore","megalithic monument",51.282283031,-0.841269493,"United Kingdom",no,""
"Walmart Supercenter, Beauport, Quebec","walmart-supercenter-beauport-quebec","megalithic monument",46.87243,-71.20477,"Canada",yes,""
"Foodarama (Westbury)","foodarama-westbury","megalithic monument",29.662364,-95.464889,"United States",yes,""
"Kindly!","kindly-1","megalithic monument",50.831254611,-0.147517694,"United Kingdom",no,""
"Super Carmela","super-carmela","megalithic monument",36.748988,-5.820305,"Spain",no,""
"Intermarché du Pradet","intermarche-du-pradet","megalithic monument",43.109502234,6.016226123,"France",yes,""
"Aldi-Süd Wohlboldstraße 3","aldi-sud-wohlboldstra-e-3","megalithic monument",48.500344905,9.05493915,"Germany",yes,""
"Publix #133","publix-133","megalithic monument",28.490686478,-81.510601227,"United States",yes,""
"Walmart Supercenter, Fair Lakes, Virginia","walmart-supercenter-fair-lakes-virginia","megalithic monument",38.854199642,-77.39667038,"United States",yes,""
"New World Hastings","new-world-hastings","megalithic monument",-39.644723398,176.847459454,"New Zealand",yes,""
"Aldi Süd","aldi-sud","megalithic monument",48.515772844,9.064450263,"Germany",yes,""
"Loretto Markt Salam","loretto-markt-salam","megalithic monument",48.511714625,9.063184261,"Germany",yes,""
"Walmart Supercenter, Ketchikan, Alaska","walmart-supercenter-ketchikan-alaska-1","megalithic monument",61.309096738,-149.535180893,"United States",no,""
"Migros-Supermarkt","migros-supermarkt","megalithic monument",46.1937,9.0243,"Switzerland",no,""
"L'Alimentation Générale (L'AG)","l-alimentation-generale-l-ag","megalithic monument",12.123526889,15.032605843,"Chad",no,""
"Morrisons, Fleet","morrisons-fleet","megalithic monument",51.290258023,-0.857153534,"United Kingdom",yes,""
"Walmart Supercenter, Anchorage, Alaska","walmart-supercenter-anchorage-alaska-2","megalithic monument",61.192354973,-149.880269664,"United States",no,""
"KidZania Koshien","kidzania-koshien","megalithic monument",34.716861111,135.363861111,"Japan",no,"https://en.wikipedia.org/wiki/KidZania_Koshien"
"Fairyland Park","fairyland-park","megalithic monument",38.9906,-94.557,"United States",yes,"https://en.wikipedia.org/wiki/Fairyland_Park"
"Eldora Park","eldora-park","megalithic monument",40.177,-79.891,"United States",no,"https://en.wikipedia.org/wiki/Eldora_Park"
"Dodge Park Playland","dodge-park-playland","megalithic monument",41.262,-95.916,"United States",no,"https://en.wikipedia.org/wiki/Dodge_Park_Playland"
"Jerudong Park","jerudong-park","megalithic monument",4.936944444,114.835,"Brunei",yes,"https://en.wikipedia.org/wiki/Jerudong_Park"
"Flint Park","flint-park","megalithic monument",43.0565,-83.7195,"United States",no,"https://en.wikipedia.org/wiki/Flint_Park"
"Enchanted Forest","enchanted-forest","megalithic monument",39.2803,-76.8567,"United States",yes,"https://en.wikipedia.org/wiki/Enchanted_Forest_(Maryland)"
"Indiana Beach","indiana-beach","megalithic monument",40.79,-86.77,"United States",no,"https://en.wikipedia.org/wiki/Indiana_Beach"
"Great World Amusement Park","great-world-amusement-park","megalithic monument",1.29375,103.831944444,"Singapore",no,"https://en.wikipedia.org/wiki/Great_World_Amusement_Park"
"Grand World Scenic Park","grand-world-scenic-park","megalithic monument",23.148716,113.419697,"People's Republic of China",yes,"https://en.wikipedia.org/wiki/Grand_World_Scenic_Park"
"Frontier Village","frontier-village","megalithic monument",37.2621,-121.819,"United States",no,"https://en.wikipedia.org/wiki/Frontier_Village"
"Dobwalls Adventure Park","dobwalls-adventure-park","megalithic monument",50.4655,-4.51882,"United Kingdom",no,"https://en.wikipedia.org/wiki/Dobwalls_Adventure_Park"
"Sofia Land","sofia-land","megalithic monument",42.66777778,23.33027778,"Bulgaria",no,"https://en.wikipedia.org/wiki/Sofia_Land"
"Gumbuya World","gumbuya-world","megalithic monument",-38.0692,145.659,"Australia",no,"https://en.wikipedia.org/wiki/Gumbuya_World"
"Imbiah Lookout","imbiah-lookout","megalithic monument",1.256,103.815,"Singapore",yes,"https://en.wikipedia.org/wiki/Imbiah_Lookout"
"Dreamland","dreamland","megalithic monument",-37.868036,144.976369,"Australia",no,"https://en.wikipedia.org/wiki/Dreamland_(Melbourne_amusement_park)"
"Dinosaur World","dinosaur-world","megalithic monument",-37.424,143.893,"Australia",no,"https://en.wikipedia.org/wiki/Dinosaur_World_(Creswick)"
"Funfields","funfields","megalithic monument",-37.5208,145.113,"Australia",yes,"https://en.wikipedia.org/wiki/Funfields"
"Fontaine Ferry Park","fontaine-ferry-park","megalithic monument",38.26424,-85.82691,"United States",no,"https://en.wikipedia.org/wiki/Fontaine_Ferry_Park"
"Happyland Park","happyland-park","megalithic monument",49.88166667,-97.17666667,"Canada",no,"https://en.wikipedia.org/wiki/Happyland_Park"
"Family Kingdom Amusement Park","family-kingdom-amusement-park","megalithic monument",33.68166667,-78.89305556,"United States",yes,"https://en.wikipedia.org/wiki/Family_Kingdom_Amusement_Park"
"i-City","i-city","megalithic monument",3.065954,101.483355,"Malaysia",yes,"https://en.wikipedia.org/wiki/I-City"
"Excelsior Amusement Park","excelsior-amusement-park","megalithic monument",44.903333333,-93.5625,"United States",yes,"https://en.wikipedia.org/wiki/Excelsior_Amusement_Park"
"Jamberoo Action Park","jamberoo-action-park","megalithic monument",-34.6168,150.783,"Australia",no,"https://en.wikipedia.org/wiki/Jamberoo_Action_Park"
"Fairy Park","fairy-park","megalithic monument",-37.8917,144.26,"Australia",yes,"https://en.wikipedia.org/wiki/Fairy_Park"
"Joyland Amusement Park","joyland-amusement-park","megalithic monument",37.6412,-97.3039,"United States",yes,"https://en.wikipedia.org/wiki/Joyland_Amusement_Park_(Wichita,_Kansas)"
"Salitre Magico","salitre-magico","megalithic monument",4.668179,-74.09096,"Colombia",yes,"https://en.wikipedia.org/wiki/Salitre_M%C3%A1gico"
"Idora Park","idora-park","megalithic monument",41.072222,-80.685,"United States",yes,"https://en.wikipedia.org/wiki/Idora_Park_(Youngstown)"
"Enchanted Forest Water Safari","enchanted-forest-water-safari","megalithic monument",43.7,-74.9667,"United States",yes,"https://en.wikipedia.org/wiki/Enchanted_Forest_Water_Safari"
"Gulliver's World Resort","gulliver-s-world-resort","megalithic monument",53.406,-2.618,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Gulliver%27s_World"
"Heritage Square","heritage-square","megalithic monument",39.7135,-105.212,"United States",yes,"https://en.wikipedia.org/wiki/Heritage_Square_(Golden,_Colorado)"
"Idlewild and Soak Zone","idlewild-and-soak-zone","megalithic monument",40.2611,-79.2814,"United States",no,"https://en.wikipedia.org/wiki/Idlewild_and_Soak_Zone"
"Escape Theme Park","escape-theme-park","megalithic monument",1.37972,103.955,"Singapore",no,"https://en.wikipedia.org/wiki/Escape_Theme_Park"
"Enchanted Forest","enchanted-forest-1","megalithic monument",41.6342,-87.0658,"United States",no,"https://en.wikipedia.org/wiki/Seven_Peaks_Water_Park_Duneland"
"Dolphin Cove Jamaica","dolphin-cove-jamaica","megalithic monument",18.4171,-77.1304,"Jamaica",no,"https://en.wikipedia.org/wiki/Dolphin_Cove_Jamaica"
"Hanna–Barbera Land","hanna-barbera-land","megalithic monument",30.070167,-95.431935,"United States",no,"https://en.wikipedia.org/wiki/Hanna-Barbera_Land"
"Enchanted Forest","enchanted-forest-2","megalithic monument",44.833085,-123.008249,"United States",yes,"https://en.wikipedia.org/wiki/Enchanted_Forest_(Oregon)"
"Joe's Scarecrow Village","joe-s-scarecrow-village","megalithic monument",46.4959,-61.0743,"Canada",yes,"https://en.wikipedia.org/wiki/Joe%27s_Scarecrow_Village"
"Hi-Lite Park","hi-lite-park","megalithic monument",-38.146,144.367,"Australia",no,"https://en.wikipedia.org/wiki/Hi-Lite_Park"
"Fantasy Gardens","fantasy-gardens","megalithic monument",49.13530556,-123.09019444,"Canada",yes,"https://en.wikipedia.org/wiki/Fantasy_Gardens"
"Funland Amusement Park","funland-amusement-park","megalithic monument",34.8003,-92.303,"United States",no,"https://en.wikipedia.org/wiki/Funland_Amusement_Park_(Little_Rock,_Arkansas)"
"Legoland Deutschland","legoland-deutschland","megalithic monument",48.42444444,10.29972222,"Germany",yes,"https://en.wikipedia.org/wiki/Legoland_Deutschland_Resort"
"Fun-Plex","fun-plex","megalithic monument",41.203910853,-96.020403377,"United States",no,"https://en.wikipedia.org/wiki/Fun-Plex"
"Indianola Park","indianola-park","megalithic monument",40.0029,-82.9977,"United States",yes,"https://en.wikipedia.org/wiki/Indianola_Park"
"Parque de Diversiones","parque-de-diversiones","megalithic monument",9.959951,-84.127478,"Costa Rica",yes,"https://en.wikipedia.org/wiki/Parque_Diversiones"
"Enchanted Kingdom","enchanted-kingdom","megalithic monument",14.2819473,121.0953936,"Philippines",yes,"https://en.wikipedia.org/wiki/Enchanted_Kingdom"
"Japanese Village and Deer Park","japanese-village-and-deer-park","megalithic monument",33.8703,-118.01,"United States",no,"https://en.wikipedia.org/wiki/Japanese_Village_and_Deer_Park"
"Greenhills Adventure Park","greenhills-adventure-park","megalithic monument",-35.528371,138.624082,"Australia",no,"https://en.wikipedia.org/wiki/Greenhills_Adventure_Park"
"Enchanted Forest","enchanted-forest-3","megalithic monument",41.498976964,-71.725220508,"United States",yes,"https://en.wikipedia.org/wiki/Enchanted_Forest_(Rhode_Island)"
"Dinosaur World","dinosaur-world-1","megalithic monument",36.442,-93.8422,"United States",no,"https://en.wikipedia.org/wiki/Dinosaur_World_(Arkansas)"
"Janfusun Fancyworld","janfusun-fancyworld","megalithic monument",23.62008333,120.57789444,"Taiwan",yes,"https://en.wikipedia.org/wiki/Janfusun_Fancyworld"
"Hunt's Pier","hunt-s-pier","megalithic monument",38.989,-74.804,"United States",no,"https://en.wikipedia.org/wiki/Hunt%27s_Pier"
"Freedomland U.S.A.","freedomland-u-s-a","megalithic monument",40.8718,-73.8276,"United States",no,"https://en.wikipedia.org/wiki/Freedomland_U.S.A."
"Gillians Wonderland Pier and Island Waterpark","gillians-wonderland-pier-and-island-waterpark","megalithic monument",39.2774,-74.5668,"United States",yes,"https://en.wikipedia.org/wiki/Gillian%27s_Wonderland_Pier"
"Kidzania Tokyo","kidzania-tokyo","megalithic monument",35.65583333,139.79194444,"Japan",yes,"https://en.wikipedia.org/wiki/KidZania_Tokyo"
"Jantzen Beach","jantzen-beach","megalithic monument",45.613,-122.682,"United States",yes,"https://en.wikipedia.org/wiki/Jantzen_Beach_Amusement_Park"
"Geumo Land","geumo-land","megalithic monument",36.113,128.316,"South Korea",no,"https://en.wikipedia.org/wiki/Geumo_Land"
"Jinjiang Action Park","jinjiang-action-park","megalithic monument",31.14111111,121.40361111,"People's Republic of China",yes,"https://en.wikipedia.org/wiki/Jinjiang_Action_Park"
"Brændesgårdshaven","br-ndesgardshaven","megalithic monument",55.12916667,15.10361111,"Denmark",no,"https://en.wikipedia.org/wiki/Joboland"
"Gulliver's Kingdom Resort","gulliver-s-kingdom-resort","megalithic monument",53.1182,-1.56439,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Gulliver%27s_Kingdom"
"DreamWorks Experience","dreamworks-experience","megalithic monument",-27.8641,153.317,"Australia",no,"https://en.wikipedia.org/wiki/DreamWorks_Experience"
"Edaville Railroad","edaville-railroad","megalithic monument",41.8459,-70.7728,"United States",yes,"https://en.wikipedia.org/wiki/Edaville_Railroad"
"Fantasy Island","fantasy-island","megalithic monument",53.1914,0.347778,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Fantasy_Island_(amusement_park)"
"Fun Spot Amusement Park & Zoo","fun-spot-amusement-park-zoo","megalithic monument",41.6765,-85.0298,"United States",no,"https://en.wikipedia.org/wiki/Fun_Spot_Amusement_Park_%26_Zoo"
"El Caballo Blanco","el-caballo-blanco","megalithic monument",-34.0097,150.775,"Australia",no,"https://en.wikipedia.org/wiki/El_Caballo_Blanco,_Sydney"
"Granada Studios Tour","granada-studios-tour","megalithic monument",53.478333333,-2.2575,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Granada_Studios_Tour"
"Idora Park","idora-park-1","megalithic monument",37.84239444,-122.26315556,"United States",yes,"https://en.wikipedia.org/wiki/Idora_Park"
"Floridaland","floridaland","megalithic monument",27.1779,-82.4904,"United States",no,"https://en.wikipedia.org/wiki/Floridaland"
"Eldridge Park","eldridge-park","megalithic monument",42.1151,-76.8168,"United States",yes,"https://en.wikipedia.org/wiki/Eldridge_Park"
"LeSourdesville Lake Amusement Park","lesourdesville-lake-amusement-park","megalithic monument",39.4456,-84.4336,"United States",no,"https://en.wikipedia.org/wiki/LeSourdsville_Lake_Amusement_Park"
"Bowcraft Amusement Park","bowcraft-amusement-park","megalithic monument",40.6654,-74.3874,"United States",no,"https://en.wikipedia.org/wiki/Bowcraft_Amusement_Park"
"Terra Encantada","terra-encantada","megalithic monument",-22.9841,-43.36256,"Brazil",yes,"https://en.wikipedia.org/wiki/Terra_Encantada"
"White City","white-city","megalithic monument",29.968,-90.106,"United States",no,"https://en.wikipedia.org/wiki/White_City_(New_Orleans)"
"White City","white-city-1","megalithic monument",42.2732,-71.7525,"United States",yes,"https://en.wikipedia.org/wiki/White_City_(Shrewsbury,_Massachusetts)"
"PowerPark","powerpark","megalithic monument",63.228330555,22.859719444,"Finland",yes,"https://en.wikipedia.org/wiki/PowerPark"
"Adventure Wonderland","adventure-wonderland","megalithic monument",50.776,-1.845,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Adventure_Wonderland"
"Boblo Island Amusement Park","boblo-island-amusement-park","megalithic monument",42.0939,-83.1175,"Canada",yes,"https://en.wikipedia.org/wiki/Boblo_Island_Amusement_Park"
"Wurstelprater","wurstelprater","megalithic monument",48.2147,16.4022,"Austria",yes,"https://en.wikipedia.org/wiki/Wurstelprater"
"Magic Park Verden","magic-park-verden","megalithic monument",52.9342,9.27111,"Germany",no,"https://en.wikipedia.org/wiki/Verden_Magic_Park"
"Belle Vue Zoological Gardens","belle-vue-zoological-gardens","megalithic monument",53.4636,-2.1875,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Belle_Vue_Zoological_Gardens"
"Formosan Aboriginal Culture Village","formosan-aboriginal-culture-village","megalithic monument",23.86805556,120.94777778,"Taiwan",yes,"https://en.wikipedia.org/wiki/Formosan_Aboriginal_Culture_Village"
"AutoWorld","autoworld","megalithic monument",43.02083333,-83.69138889,"United States",no,"https://en.wikipedia.org/wiki/AutoWorld_(theme_park)"
"Atlantis Marine Park","atlantis-marine-park","megalithic monument",-31.4963,115.586,"Australia",yes,"https://en.wikipedia.org/wiki/Atlantis_Marine_Park"
"Moominworld","moominworld","megalithic monument",60.47305557,22.00472223,"Finland",yes,"https://en.wikipedia.org/wiki/Moomin_World"
"Mirapolis","mirapolis","megalithic monument",49.055,1.99916667,"France",yes,"https://en.wikipedia.org/wiki/Mirapolis"
"Six Flags New Orleans","six-flags-new-orleans","megalithic monument",30.051111,-89.934417,"United States",yes,"https://en.wikipedia.org/wiki/Six_Flags_New_Orleans"
"Duinrell","duinrell","megalithic monument",52.146667,4.381111,"Netherlands",yes,"https://en.wikipedia.org/wiki/Duinrell"
"Buckskin Joe","buckskin-joe","megalithic monument",38.476,-105.326,"United States",yes,"https://en.wikipedia.org/wiki/Buckskin_Joe"
"Babb's Beach","babb-s-beach","megalithic monument",42.03,-72.751111,"United States",yes,"https://en.wikipedia.org/wiki/Babb%27s_Beach"
"Legoland Florida","legoland-florida","megalithic monument",27.9892,-81.6899,"United States",yes,"https://en.wikipedia.org/wiki/Legoland_Florida"
"Sunnyside Amusement Park","sunnyside-amusement-park","megalithic monument",43.6379,-79.4508,"Canada",yes,"https://en.wikipedia.org/wiki/Sunnyside_Amusement_Park"
"Aussie World","aussie-world","megalithic monument",-26.7502,153.047,"Australia",no,"https://en.wikipedia.org/wiki/Aussie_World"
"Willow Grove Park","willow-grove-park","megalithic monument",40.1392,-75.1211,"United States",yes,"https://en.wikipedia.org/wiki/Willow_Grove_Park"
"Silverwood Theme Park","silverwood-theme-park","megalithic monument",47.9085,-116.705,"United States",yes,"https://en.wikipedia.org/wiki/Silverwood_Theme_Park"
"Adventure Park","adventure-park","megalithic monument",-38.2092,144.515,"Australia",no,"https://en.wikipedia.org/wiki/Adventure_Park,_Geelong"
"Sonoma TrainTown Railroad","sonoma-traintown-railroad","megalithic monument",38.2775,-122.46,"United States",yes,"https://en.wikipedia.org/wiki/Sonoma_TrainTown_Railroad"
"Big Banana","big-banana","megalithic monument",-30.274805555,153.133916666,"Australia",yes,"https://en.wikipedia.org/wiki/Big_Banana"
"Brean Leisure Park","brean-leisure-park","megalithic monument",51.2857,-3.00966,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Brean_Leisure_Park"
"Heide Park","heide-park","megalithic monument",53.0253,9.879,"Germany",yes,"https://en.wikipedia.org/wiki/Heide_Park"
"Arsenal Park Transilvania","arsenal-park-transilvania","megalithic monument",45.8318,23.1638,"Romania",no,"https://en.wikipedia.org/wiki/Arsenal_Park_Transilvania"
"Bø Sommarland","b-sommarland","megalithic monument",59.447955555,9.072905555,"Norway",yes,"https://en.wikipedia.org/wiki/B%C3%B8_Sommarland"
"Wild West World","wild-west-world","megalithic monument",37.8182,-97.3212,"United States",no,"https://en.wikipedia.org/wiki/Wild_West_World"
"Alabama Adventure & Splash Adventure","alabama-adventure-splash-adventure","megalithic monument",33.38,-86.9987,"United States",no,"https://en.wikipedia.org/wiki/Alabama_Adventure_%26_Splash_Adventure"
"Benson's Wild Animal Farm","benson-s-wild-animal-farm","megalithic monument",42.7667,-71.4056,"United States",no,"https://en.wikipedia.org/wiki/Benson%27s_Wild_Animal_Farm"
"Hunderfossen Familiepark","hunderfossen-familiepark","megalithic monument",61.22423889,10.42825833,"Norway",yes,"https://en.wikipedia.org/wiki/Hunderfossen_Familiepark"
"Al-Shallal Theme Park","al-shallal-theme-park","megalithic monument",21.5676572,39.1114354,"Saudi Arabia",no,"https://en.wikipedia.org/wiki/Al-Shallal_Theme_Park"
"Angela Park","angela-park","megalithic monument",41.035,-75.951,"United States",no,"https://en.wikipedia.org/wiki/Angela_Park_(amusement_park)"
"Joyland Amusement Park","joyland-amusement-park-1","megalithic monument",33.591708,-101.832072,"United States",yes,"https://en.wikipedia.org/wiki/Joyland_Amusement_Park"
"Curry's Fun Park","curry-s-fun-park","megalithic monument",55.203,-6.654,"United Kingdom",no,"https://en.wikipedia.org/wiki/Barry%27s_Amusements"
"Story Land","story-land","megalithic monument",44.1161,-71.1828,"United States",yes,"https://en.wikipedia.org/wiki/Story_Land"
"Beachland Amusements","beachland-amusements","megalithic monument",40.591603,-74.068104,"United States",no,"https://en.wikipedia.org/wiki/Beachland_Amusements"
"Western Leone","western-leone","megalithic monument",37.0322,-2.44641,"Spain",yes,"https://en.wikipedia.org/wiki/Western_Leone"
"Adventure World","adventure-world","megalithic monument",-32.095628701,115.818099408,"Australia",no,"https://en.wikipedia.org/wiki/Adventure_World_(amusement_park)"
"Adventureland","adventureland","megalithic monument",41.956,-88.0517,"United States",no,"https://en.wikipedia.org/wiki/Adventureland_(Illinois)"
"Wild Adventures","wild-adventures","megalithic monument",30.72,-83.323333333,"United States",yes,"https://en.wikipedia.org/wiki/Wild_Adventures"
"Bay Beach Amusement Park","bay-beach-amusement-park","megalithic monument",44.530916666,-87.980833333,"United States",yes,"https://en.wikipedia.org/wiki/Bay_Beach_Amusement_Park"
"Big Island Amusement Park","big-island-amusement-park","megalithic monument",44.9336,-93.5558,"United States",yes,"https://en.wikipedia.org/wiki/Big_Island_Park"
"Tivoli Friheden","tivoli-friheden","megalithic monument",56.136416666,10.198083333,"Denmark",yes,"https://en.wikipedia.org/wiki/Tivoli_Friheden"
"Six Flags Great America","six-flags-great-america","megalithic monument",42.3675,-87.934444444,"United States",yes,"https://en.wikipedia.org/wiki/Six_Flags_Great_America"
"Bell's Amusement Park","bell-s-amusement-park","megalithic monument",36.1344,-95.9311,"United States",no,"https://en.wikipedia.org/wiki/Bell%27s_Amusement_Park"
"Waldameer Park","waldameer-park","megalithic monument",42.1087,-80.1555,"United States",no,"https://en.wikipedia.org/wiki/Waldameer_%26_Water_World"
"Beaver Creek","beaver-creek","megalithic monument",53.7903,-3.05556,"United Kingdom",no,"https://en.wikipedia.org/wiki/Beaver_Creek_(Blackpool_Pleasure_Beach)"
"Taman Mini Indonesia Indah","taman-mini-indonesia-indah","megalithic monument",-6.301667,106.896667,"Indonesia",yes,"https://en.wikipedia.org/wiki/Taman_Mini_Indonesia_Indah"
"Bertrand Island Amusement Park","bertrand-island-amusement-park","megalithic monument",40.9118,-74.6598,"United States",no,"https://en.wikipedia.org/wiki/Bertrand_Island_Amusement_Park"
"Lightwater Valley","lightwater-valley","megalithic monument",54.176,-1.57044,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Lightwater_Valley"
"Wild Waves Theme Park","wild-waves-theme-park","megalithic monument",47.2725,-122.312,"United States",yes,"https://en.wikipedia.org/wiki/Wild_Waves_Theme_Park"
"Wasalandia","wasalandia","megalithic monument",63.0880105,21.5731215,"Finland",yes,"https://en.wikipedia.org/wiki/Wasalandia"
"La Feria Chapultepec Mágico","la-feria-chapultepec-magico","megalithic monument",19.415611111,-99.195777777,"Mexico",yes,"https://en.wikipedia.org/wiki/La_Feria_de_Chapultepec"
"Boardwalk Fun Park","boardwalk-fun-park","megalithic monument",32.761,-96.997,"United States",no,"https://en.wikipedia.org/wiki/Boardwalk_Fun_Park"
"Blue Bayou and Dixie Landin'","blue-bayou-and-dixie-landin","megalithic monument",30.3441,-91.0265,"United States",no,"https://en.wikipedia.org/wiki/Blue_Bayou_and_Dixie_Landin%27"
"Valleyfair","valleyfair","megalithic monument",44.7988,-93.4514,"United States",yes,"https://en.wikipedia.org/wiki/Valleyfair"
"World Joyland","world-joyland","megalithic monument",31.8133,119.989,"People's Republic of China",yes,"https://en.wikipedia.org/wiki/World_Joyland"
"Boardwalk and Baseball","boardwalk-and-baseball","megalithic monument",28.23147,-81.643234,"United States",yes,"https://en.wikipedia.org/wiki/Boardwalk_and_Baseball"
"Beach Break Bay","beach-break-bay","megalithic monument",-27.95765,153.425613,"Australia",yes,"https://en.wikipedia.org/wiki/Nickelodeon_Land_(Sea_World)"
"Bonnie Springs Ranch","bonnie-springs-ranch","megalithic monument",36.0594,-115.454,"United States",yes,"https://en.wikipedia.org/wiki/Bonnie_Springs_Ranch"
"Al-Tro Island Park","al-tro-island-park","megalithic monument",42.6795,-73.7273,"United States",no,"https://en.wikipedia.org/wiki/Al-Tro_Island_Park"
"Sprookjeswonderland","sprookjeswonderland","megalithic monument",52.71214,5.29011,"Netherlands",yes,"https://en.wikipedia.org/wiki/Sprookjeswonderland"
"Kristiansand Zoo and Amusement Park","kristiansand-zoo-and-amusement-park","megalithic monument",58.18506,8.141406,"Norway",yes,"https://en.wikipedia.org/wiki/Kristiansand_Zoo_and_Amusement_Park"
"Nara Dreamland","nara-dreamland","megalithic monument",34.7,135.82416667,"Japan",yes,"https://en.wikipedia.org/wiki/Nara_Dreamland"
"Jungle World","jungle-world","megalithic monument",33.565979,73.085324,"Pakistan",yes,"https://en.wikipedia.org/wiki/Jungle_World,_Rawalpindi"
"Space World","space-world","megalithic monument",33.87352,130.81215,"Japan",yes,"https://en.wikipedia.org/wiki/Space_World"
"Disney Adventure World","disney-adventure-world","megalithic monument",48.867222222,2.778888888,"France",yes,"https://en.wikipedia.org/wiki/Walt_Disney_Studios_Park"
"Fårup Summer Park","farup-summer-park","megalithic monument",57.27055556,9.64777778,"Denmark",yes,"https://en.wikipedia.org/wiki/F%C3%A5rup_Summer_Park"
"Magic Kingdom","magic-kingdom","megalithic monument",-33.8991,150.97,"Australia",yes,"https://en.wikipedia.org/wiki/Magic_Kingdom,_Sydney"
"Magic Mountain, Merimbula","magic-mountain-merimbula","megalithic monument",-36.8755,149.902,"Australia",no,"https://en.wikipedia.org/wiki/Magic_Mountain,_Merimbula"
"Eram Amusement Park","eram-amusement-park","megalithic monument",35.721444444,51.292666666,"Iran",yes,"https://en.wikipedia.org/wiki/Eram_Amusement_Park"
"Suối Tiên Amusement Park","suoi-tien-amusement-park","megalithic monument",10.863885,106.802173,"Vietnam",yes,"https://en.wikipedia.org/wiki/Su%E1%BB%91i_Ti%C3%AAn_Amusement_Park"
"Spreepark","spreepark","megalithic monument",52.4858,13.4878,"Germany",yes,"https://en.wikipedia.org/wiki/Spreepark"
"Adventuredome","adventuredome","megalithic monument",36.1378,-115.166,"United States",yes,"https://en.wikipedia.org/wiki/Adventuredome"
"Öland Zoo and Amusement Park","oland-zoo-and-amusement-park","megalithic monument",56.670555555,16.490277777,"Sweden",no,"https://en.wikipedia.org/wiki/%C3%96land_Zoo_and_Amusement_Park"
